#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	317401	317865	-	lip1	1-465/465	===============	0/0	100.00	99.78	vfdb	NP_248770	(lip1) lipoprotein [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	317910	319385	-	fha1	1-1494/1494	========/======	1/18	98.80	98.80	vfdb	NP_248771	(fha1) type VI secretion system forkhead-associated protein Fha1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	319753	320788	+	hsiA1	1-1035/1035	========/======	1/1	100.00	99.03	vfdb	NP_248772	(hsiA1) type VI secretion system hcp secretion island protein HsiA1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	320877	321395	+	hsiB1/vipA/tssB	1-519/519	===============	0/0	100.00	99.81	vfdb	NP_248773	(hsiB1/vipA/tssB) type VI secretion system tubule-forming protein VipA [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	321408	322904	+	hsiC1/vipB/tssC	1-1497/1497	===============	0/0	100.00	99.80	vfdb	NP_248774	(hsiC1/vipB/tssC) type VI secretion system tubule-forming protein VipB [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	322980	323468	+	hcp1	1-489/489	===============	0/0	100.00	100.00	vfdb	NP_248775	(hcp1) type VI secretion system substrate Hcp1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	323636	324481	+	hsiE1	1-846/846	===============	0/0	100.00	99.53	vfdb	NP_248776	(hsiE1) type VI secretion system hcp secretion island protein HsiE1 interacting with HsiB1 to form a novel subcomplex of the T6SS [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	324483	324992	+	hsiF1/tssE	1-510/510	===============	0/0	100.00	99.41	vfdb	NP_248777	(hsiF1/tssE) type VI secretion system hcp secretion island protein HsiF1 a gp25-like protein but not exhibit lysozyme activity [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	324989	326848	+	hsiG1/tssF	1-1860/1860	===============	0/0	100.00	99.73	vfdb	NP_248778	(hsiG1/tssF) type VI secretion system hcp secretion island protein HsiG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	326812	327858	+	hsiH1/tssG	1-1047/1047	===============	0/0	100.00	99.90	vfdb	NP_248779	(hsiH1/tssG) type VI secretion system hcp secretion island protein HsiH1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	327851	330559	+	clpV1	1-2709/2709	===============	0/0	100.00	99.48	vfdb	NP_248780	(clpV1) type VI secretion system AAA+ family ATPase [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	330606	332537	+	vgrG1a	1-1932/1932	===============	0/0	100.00	99.84	vfdb	NP_248781	(vgrG1a) type VI secretion system substrate VgrG1 [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	332933	334225	-	tse6	1-1293/1293	===============	0/0	100.00	99.07	vfdb	NP_248783	(tse6) NAD(P)(+) glycohydrolase toxin Tse6 [HSI-1 T6SS secreted effectors (VF1194) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	334929	337154	+	vgrG1b	1-2226/2226	===============	0/0	100.00	99.73	vfdb	NP_248785	(vgrG1b) type VI secretion system substrate VgrG1b [HSI-1 (VF0334) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	506915	509974	-	vgrG2b	1-3060/3060	===============	0/0	100.00	99.18	vfdb	NP_248953	(vgrG2b) Type VI secretion system spike protein VgrG2b; metallopeptidase effector VgrG2b [HSI-2 T6SS secreted effectors (VF0915) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	510155	510673	-	hcpA	1-519/519	===============	0/0	100.00	99.81	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	691377	692411	+	pilT	1-1035/1035	===============	0/0	100.00	99.90	vfdb	NP_249086	(pilT) twitching motility protein PilT [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	692589	693737	+	pilU	1-1149/1149	===============	0/0	100.00	100.00	vfdb	NP_249087	(pilU) twitching motility protein PilU [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	704446	704853	+	pilG	1-408/408	===============	0/0	100.00	100.00	vfdb	NP_249099	(pilG) twitching motility protein PilG [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	704900	705265	+	pilH	1-366/366	===============	0/0	100.00	100.00	vfdb	NP_249100	(pilH) twitching motility protein PilH [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	705316	705852	+	pilI	1-537/537	===============	0/0	100.00	99.81	vfdb	NP_249101	(pilI) twitching motility protein PilI [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	705937	707985	+	pilJ	1-2049/2049	===============	0/0	100.00	99.85	vfdb	NP_249102	(pilJ) twitching motility protein PilJ [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	708046	708921	+	pilK	1-876/876	===============	0/0	100.00	99.66	vfdb	NP_249103	(pilK) methyltransferase PilK [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	708933	716351	+	chpA	1-7419/7419	===============	0/0	100.00	99.72	vfdb	NP_249104	(chpA) still frameshift probable component of chemotactic signal transduction system [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	716344	717375	+	chpB	1-1032/1032	===============	0/0	100.00	99.13	vfdb	NP_249105	(chpB) probable methylesterase [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	717372	717878	+	chpC	1-507/507	===============	0/0	100.00	98.82	vfdb	NP_249106	(chpC) probable chemotaxis protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	717886	718680	+	chpD	1-795/795	===============	0/0	100.00	99.25	vfdb	NP_249107	(chpD) probable transcriptional regulator [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_2_length_790078_cov_354.361575	718757	719368	+	chpE	1-612/612	===============	0/0	100.00	99.18	vfdb	NP_249108	(chpE) probable chemotaxis protein [Type IV pili (VF0082) - Adherence (VFC0001)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_32_length_3416_cov_624.717281	1	1727	+	phzE1	158-1884/1884	.==============	0/0	91.67	99.65	vfdb	NP_252903	(phzE1) phenazine biosynthesis protein PhzE [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_32_length_3416_cov_624.717281	1741	2577	+	phzF1	1-837/837	===============	0/0	100.00	99.52	vfdb	NP_252904	(phzF1) phenazine biosynthesis protein PhzF isomerase [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_32_length_3416_cov_624.717281	2600	3247	+	phzG2	1-648/648	===============	0/0	100.00	99.54	vfdb	NP_252905	(phzG2) pyridoxamine 5'-phosphate oxidase [Pyocyanin (VF0100) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	3599	5038	+	aprA	1-1440/1440	===============	0/0	100.00	99.58	vfdb	NP_249940	(aprA) alkaline metalloproteinase precursor [Alkaline protease (VF0090) - Exoenzyme (VFC0251)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	151848	152567	+	lasR	1-720/720	===============	0/0	100.00	100.00	vfdb	NP_250121	(lasR) transcriptional regulator LasR [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	152931	153536	+	lasI	1-606/606	===============	0/0	100.00	100.00	vfdb	NP_250123	(lasI) autoinducer synthesis protein LasI [Quorum sensing (VF0093) - Biofilm (VFC0271)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	164173	165456	+	fliK	1-1284/1284	===============	0/0	100.00	98.83	vfdb	NP_250132	(fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	165700	166221	+	fliL	1-522/522	===============	0/0	100.00	99.81	vfdb	NP_250133	(fliL) flagellar basal body protein FliL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	166229	167200	+	fliM	1-972/972	===============	0/0	100.00	99.90	vfdb	NP_250134	(fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	167228	167701	+	fliN	1-474/474	===============	0/0	100.00	100.00	vfdb	NP_250135	(fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	167703	168155	+	fliO	1-453/453	===============	0/0	100.00	100.00	vfdb	NP_250136	(fliO) flagellar protein FliO [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	168152	168919	+	fliP	1-768/768	===============	0/0	100.00	99.74	vfdb	NP_250137	(fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	168964	169233	+	fliQ	1-270/270	===============	0/0	100.00	99.63	vfdb	NP_250138	(fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	169233	170009	+	fliR	1-777/777	===============	0/0	100.00	99.61	vfdb	NP_250139	(fliR) flagellar biosynthetic protein FliR [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	170012	171148	+	flhB	1-1137/1137	===============	0/0	100.00	99.74	vfdb	NP_250140	(flhB) flagellar biosynthetic protein FlhB [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	173995	176118	+	flhA	1-2124/2124	===============	0/0	100.00	99.86	vfdb	NP_250143	(flhA) flagellar biosynthesis protein FlhA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	176202	177491	+	flhF	1-1290/1290	===============	0/0	100.00	99.61	vfdb	NP_250144	(flhF) flagellar biosynthesis protein FlhF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	177630	178472	+	fleN	1-843/843	===============	0/0	100.00	100.00	vfdb	NP_250145	(fleN) flagellar synthesis regulator FleN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	178469	179212	+	fliA	1-744/744	===============	0/0	100.00	99.87	vfdb	NP_250146	(fliA) flagellar biosynthesis sigma factor FliA [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	179314	179688	+	cheY	1-375/375	===============	0/0	100.00	100.00	vfdb	NP_250147	(cheY) chemotaxis protein CheY [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	179708	180496	+	cheZ	1-789/789	===============	0/0	100.00	99.87	vfdb	NP_250148	(cheZ) protein phosphatase CheZ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	180697	182958	+	PA1458	1-2262/2262	===============	0/0	100.00	99.69	vfdb	NP_250149	(PA1458) two-component sensor [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	183012	184118	+	PA1459	1-1107/1107	===============	0/0	100.00	99.01	vfdb	NP_250150	(PA1459) chemotaxis-specific methylesterase [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	184207	184947	+	motC	1-741/741	===============	0/0	100.00	100.00	vfdb	NP_250151	(motC) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	184960	185850	+	motD	1-891/891	===============	0/0	100.00	99.78	vfdb	NP_250152	(motD) flagellar motor protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	187761	188240	+	PA1464	1-480/480	===============	0/0	100.00	99.58	vfdb	NP_250155	(PA1464) purine-binding chemotaxis protein [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	235197	237725	-	vgrG	1-2529/2529	===============	0/0	100.00	99.25	vfdb	NP_250202	(vgrG) type VI secretion system tip protein VgrG [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	237907	238425	-	hcpA	1-519/519	===============	0/0	100.00	99.61	vfdb	NP_250203	(hcpA) Hcp family type VI secretion system effector [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	327895	328205	-	PA3142	1-300/306	========/======	2/11	98.04	87.46	vfdb	NP_251832	(PA3142) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	328141	328687	-	PA3143	1-543/543	========/======	4/10	99.45	84.91	vfdb	YP_008719764	(PA3143) hypothetical protein [LPS (VF0085) - Immune modulation (VFC0258)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	484634	486190	+	tssA	1-1557/1557	===============	0/0	100.00	99.68	vfdb	NP_250347	(tssA) type VI secretion system protein TssA [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	486226	486732	+	tssB	1-507/507	===============	0/0	100.00	99.80	vfdb	NP_250348	(tssB) type VI secretion system contractile sheath small subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	486761	488236	+	tssC	1-1476/1476	===============	0/0	100.00	99.93	vfdb	NP_250349	(tssC) type VI secretion system contractile sheath large subunit [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	488249	488656	+	tssE	1-408/408	===============	0/0	100.00	99.51	vfdb	NP_250350	(tssE) type VI secretion system baseplate subunit TssE [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	489201	490781	+	tssF	1-1581/1581	===============	0/0	100.00	99.56	vfdb	NP_250351	(tssF) type VI secretion system baseplate subunit TssF [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	490745	491752	+	tssG	1-1008/1008	===============	0/0	100.00	98.91	vfdb	NP_250352	(tssG) type VI secretion system baseplate subunit TssG [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	491759	494392	+	tssH	1-2634/2634	===============	0/0	100.00	99.32	vfdb	NP_250353	(tssH) type VI secretion system ATPase TssH [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	494403	495914	+	PA1663	1-1512/1512	===============	0/0	100.00	99.54	vfdb	NP_250354	(PA1663) transcriptional regulator [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	496003	496143	+	PA1664	1-141/141	===============	0/0	100.00	100.00	vfdb	NP_250355	(PA1664) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	496161	497354	+	PA1665	1-1194/1194	===============	0/0	100.00	99.25	vfdb	NP_250356	(PA1665) hypothetical protein [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	497360	497866	+	tssJ	1-507/507	===============	0/0	100.00	99.21	vfdb	NP_250357	(tssJ) type VI secretion system lipoprotein TssJ [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	497863	499194	+	tssK	1-1332/1332	===============	0/0	100.00	99.70	vfdb	NP_250358	(tssK) type VI secretion system baseplate subunit TssK [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	499197	500066	+	icmH/tssL	1-870/870	===============	0/0	100.00	99.89	vfdb	NP_250359	(icmH/tssL) type IVB secretion system protein IcmH/DotU [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	500082	503609	+	tssM	1-3528/3528	===============	0/0	100.00	99.38	vfdb	NP_250360	(tssM) type VI secretion system membrane subunit TssM [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	503609	504337	+	stp1	1-729/729	===============	0/0	100.00	99.45	vfdb	NP_250361	(stp1) serine/threonine phosphoprotein phosphatase Stp1 [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	504334	505323	+	stk1	1-990/990	===============	0/0	100.00	99.70	vfdb	NP_250362	(stk1) serine-threonine kinase Stk1 [HSI-2 (VF0943) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	521476	522525	-	pscU	1-1050/1050	===============	0/0	100.00	99.14	vfdb	NP_250381	(pscU) type III secretion system protein PscU [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	522522	523310	-	pscT	1-789/789	===============	0/0	100.00	99.24	vfdb	NP_250382	(pscT) type III secretion system protein PscT [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	523307	523573	-	pscS	1-267/267	===============	0/0	100.00	99.62	vfdb	NP_250383	(pscS) type III secretion system protein PscS [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	523576	524229	-	pscR	1-654/654	===============	0/0	100.00	99.54	vfdb	NP_250384	(pscR) type III secretion system protein PscR [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
P42P0-1.fasta	NODE_3_length_633705_cov_266.403136	524226	525155	-	pscQ	1-930/930	===============	0/0	100.00	99.36	vfdb	NP_250385	(pscQ) type III secretion system protein PscQ [TTSS (VF0083) - Effector delivery system (VFC0086)] [Pseudomonas aeruginosa PAO1]	
